

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      3.282e+04
Stamps Sum:          3.283e+04
Self Time (Agg.):    2.021


Intervals
---------
exploration ........ 1.332e+04
skill model training  7459
rl training ........ 1.191e+04
logging ............ 143.5


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   13317.85   15.13   15.81   14.81     880
skill model training  7459.06    8.48    9.81    8.12     880
rl training   11905.77   13.53   14.81   13.34     880
logging       143.52    0.16    2.05    0.00     879


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
403           15.03          8.39         13.66          0.00
404           14.97          8.42         13.44          0.00
405           15.20          8.54         13.44          0.00
406           15.17          8.27         13.72          0.00
407           15.34          8.44         13.41          0.00
408           15.42          8.48         13.41          0.00
409           15.18          8.46         13.71          1.55
410           14.89          8.63         13.69          0.00
411           15.18          8.56         13.42          0.00
412           15.54          8.40         13.43          0.00
413           15.19          8.30         13.72          0.00
414           15.30          8.46         13.44          0.00
415           15.17          8.61         13.43          0.00
416           14.92          8.52         13.69          0.00
417           15.17          8.65         13.41          0.00
418           15.18          8.49         13.44          0.00
419           14.91          8.63         13.70          1.58
420           15.27          8.34         13.70          0.00
421           15.33          8.46         13.43          0.00
422           15.41          8.45         13.46          0.00
423           15.30          8.38         13.70          0.00
424           14.94          8.41         13.39          0.00
425           15.30          8.41         13.39          0.00
426           15.23          8.35         13.73          0.00
427           15.33          8.39         13.43          0.00
428           15.15          8.51         13.42          0.00
429           14.98          8.38         13.69          1.54
430           14.88          8.44         13.64          0.00
431           14.99          8.63         13.42          0.00
432           14.96          8.63         13.74          0.00
433           14.99          8.37         13.38          0.00
434           15.45          8.57         13.46          0.00
435           15.13          8.39         13.70          0.00
436           14.93          8.39         13.38          0.00
437           15.16          8.43         13.43          0.00
438           15.05          8.39         13.71          0.00
439           15.16          8.37         13.38          1.84
440           14.95          8.69         13.39          0.00
441           15.11          8.81         13.42          0.00
442           14.95          8.38         13.66          0.00
443           15.21          8.49         13.43          0.00
444           14.99          8.49         13.73          0.00
445           15.02          8.46         13.39          0.00
446           15.17          8.41         13.43          0.00
447           14.99          8.35         13.73          0.00
448           14.94          8.65         13.36          0.00
449           15.14          8.36         13.43          1.56
450           14.83          8.38         13.72          0.00
451           14.95          8.18         13.35          0.00
452           15.19          8.26         13.43          0.00
453           15.00          8.48         13.73          0.00
454           15.22          8.52         13.39          0.00
455           15.55          8.35         13.42          0.00
456           15.16          8.37         13.71          0.00
457           15.06          8.49         13.41          0.00
458           15.33          8.53         13.47          0.00
459           15.17          8.59         13.67          1.58
460           15.19          8.49         13.39          0.00
461           15.42          8.36         13.43          0.00
462           15.25          8.33         13.70          0.00
463           15.10          8.30         13.41          0.00
464           15.14          8.23         13.76          0.00
465           15.32          8.55         13.41          0.00
466           15.55          8.55         13.45          0.00
467           14.94          8.49         13.74          0.00
468           15.26          8.50         13.41          0.00
469           15.54          8.68         13.46          1.55
470           14.93          8.27         13.73          0.00
471           15.20          8.52         13.43          0.00
472           15.26          8.50         13.46          0.00
473           14.95          8.61         13.69          0.00
474           14.97          8.67         13.44          0.00
475           15.17          9.05         13.45          0.00
476           15.34          8.27         13.37          0.00
477           15.23          8.53         13.44          0.00
478           15.19          8.32         13.76          0.00
479           15.33          8.52         13.40          1.86
480           14.89          8.82         13.43          0.00
481           15.12          8.29         13.73          0.00
482           14.90          8.54         13.41          0.00
483           15.44          8.51         13.46          0.00
484           14.98          8.71         13.71          0.00
485           14.95          8.51         13.43          0.00
486           15.34          8.30         13.75          0.00
487           14.88          8.53         13.43          0.00
488           15.25          8.34         13.54          0.00
489           15.32          8.55         13.68          1.55
490           14.89          8.44         13.42          0.00
491           15.19          8.33         13.45          0.00
492           14.89          8.44         13.70          0.00
493           14.97          8.41         13.43          0.00
494           14.90          8.51         13.77          0.00
495           14.88          8.53         13.40          0.00
496           15.22          8.72         13.44          0.00
497           14.96          8.30         13.68          0.00
498           14.89          8.55         13.41          0.00
499           15.35          8.50         13.75          1.58
500           15.11          8.44         13.38          0.00
501           15.22          8.50         13.47          0.00
502           14.94          8.56         13.75          0.00
503           15.20          8.30         13.42          0.00
504           14.95          8.23         13.76          0.00
505           15.19          8.51         13.42          0.00
506           15.50          8.61         13.43          0.00
507           14.99          8.42         13.73          0.00
508           14.92          8.70         13.42          0.00
509           14.97          8.49         13.77          1.55
510           14.84          8.56         13.69          0.00
511           14.97          8.39         13.46          0.00
512           15.20          8.58         13.77          0.00
513           15.05          8.34         13.47          0.00
514           15.31          8.80         13.47          0.00
515           14.96          8.58         13.42          0.00
516           15.19          8.65         13.47          0.00
517           14.93          8.50         13.73          0.00
518           15.22          8.67         13.44          0.00
519           14.90          8.39         13.78          1.59
520           15.20          8.62         13.37          0.00
521           15.29          8.66         13.45          0.00
522           15.36          8.56         13.76          0.00
523           15.36          8.27         13.42          0.00
524           15.30          8.33         13.80          0.00
525           15.21          8.38         13.39          0.00
526           15.18          8.34         13.45          0.00
527           15.24          8.42         13.74          0.00
528           15.24          8.64         13.46          0.00
529           15.33          8.41         13.78          1.57
530           15.13          8.42         13.37          0.00
531           15.18          8.63         13.45          0.00
532           14.91          8.45         13.70          0.00
533           15.31          8.39         13.42          0.00
534           15.00          8.42         13.75          0.00
535           15.33          8.45         13.44          0.00
536           14.96          8.41         13.78          0.00
537           14.91          8.48         13.39          0.00
538           15.23          8.29         13.51          0.00
539           15.35          8.56         13.36          1.89
540           14.94          8.31         13.43          0.00
541           14.96          8.51         13.82          0.00
542           14.94          8.39         13.38          0.00
543           14.87          8.71         13.44          0.00
544           14.92          8.35         13.39          0.00
545           15.29          8.67         13.45          0.00
546           15.18          8.44         13.76          0.00
547           14.95          8.44         13.42          0.00
548           15.35          8.54         13.74          0.00
549           14.91          8.55         13.41          1.56
550           15.15          8.32         13.47          0.00
551           15.34          8.47         13.37          0.01
552           15.26          8.54         13.42          0.00
553           14.91          8.53         13.76          0.01
554           15.40          8.56         13.42          0.00
555           14.92          8.20         13.73          0.00
556           15.32          8.45         13.42          0.01
557           14.93          8.67         13.76          0.00
558           15.29          8.58         13.43          0.00
559           15.37          8.65         13.44          1.56
560           15.25          8.52         13.74          0.00
561           15.36          8.55         13.44          0.00
562           15.21          8.49         13.79          0.00
563           15.34          8.58         13.42          0.00
564           14.97          8.34         13.75          0.00
565           14.94          8.30         13.41          0.00
566           15.19          8.91         13.48          0.01
567           15.34          8.60         13.41          0.00
568           15.64          8.47         13.43          0.01
569           14.93          8.28         13.39          1.92
570           14.98          8.54         13.41          0.00
571           15.28          8.54         13.78          0.00
572           15.22          8.54         13.42          0.00
573           15.19          8.60         13.77          0.00
574           14.90          8.50         13.40          0.00
575           15.07          8.91         13.45          0.00
576           14.99          8.44         13.37          0.00
577           15.29          8.39         13.41          0.01
578           15.01          8.47         13.39          0.00
579           15.26          8.70         13.41          1.57
580           14.88          8.48         13.72          0.00
581           15.36          8.56         13.42          0.00
582           14.98          8.58         13.78          0.00
