

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      3.377e+04
Stamps Sum:          3.377e+04
Self Time (Agg.):    2.758


Intervals
---------
exploration ........ 1.686e+04
skill model training  3163
rl training ........ 1.357e+04
logging ............ 176.6


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   16856.96   16.86   17.69   16.43   1,000
skill model training  3163.40    3.16    3.89    3.07   1,000
rl training   13574.83   13.57   14.69   13.35   1,000
logging       176.61    0.18    2.33    0.00     999


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
474           16.96          3.19         13.46          0.01
475           17.04          3.57         13.48          0.01
476           16.62          3.10         13.77          0.00
477           17.04          3.20         13.54          0.01
478           16.82          3.10         13.85          0.01
479           16.99          3.19         13.43          1.65
480           17.07          3.19         13.47          0.00
481           16.96          3.09         13.81          0.00
482           16.62          3.18         13.44          0.00
483           16.95          3.19         13.49          0.01
484           16.85          3.10         13.78          0.00
485           16.73          3.20         13.51          0.00
486           17.08          3.09         13.87          0.00
487           16.90          3.19         13.49          0.01
488           17.38          3.20         13.48          0.01
489           16.92          3.10         13.78          1.72
490           16.88          3.16         13.42          0.01
491           16.84          3.56         13.43          0.01
492           16.66          3.09         13.37          0.00
493           17.01          3.19         13.45          0.01
494           16.82          3.09         13.85          0.00
495           16.98          3.18         13.47          0.01
496           16.76          3.51         13.51          0.01
497           16.81          3.13         13.42          0.00
498           17.09          3.20         13.50          0.00
499           16.57          3.10         13.83          1.67
500           16.86          3.14         13.41          0.00
501           17.05          3.18         13.50          0.00
502           16.82          3.08         13.77          0.00
503           17.02          3.18         13.43          0.00
504           16.74          3.09         13.86          0.01
505           17.13          3.17         13.44          0.00
506           17.06          3.18         13.46          0.00
507           16.69          3.09         13.81          0.01
508           16.99          3.20         13.45          0.00
509           16.57          3.09         13.86          1.68
510           16.84          3.15         13.40          0.00
511           17.00          3.17         13.48          0.01
512           16.85          3.09         13.77          0.01
513           16.73          3.17         13.50          0.01
514           16.79          3.09         13.86          0.00
515           16.72          3.16         13.49          0.01
516           17.02          3.54         13.46          0.01
517           16.70          3.11         13.40          0.00
518           17.11          3.19         13.49          0.01
519           17.11          3.10         13.81          1.71
520           16.72          3.19         13.44          0.00
521           16.99          3.55         13.46          0.01
522           17.11          3.11         13.40          0.00
523           16.95          3.18         13.49          0.01
524           16.79          3.10         13.77          0.00
525           17.13          3.18         13.47          0.01
526           16.90          3.09         13.83          0.01
527           16.58          3.17         13.44          0.00
528           17.09          3.53         13.53          0.01
529           16.92          3.12         13.46          2.07
530           16.65          3.14         13.45          0.00
531           16.78          3.08         13.85          0.00
532           16.84          3.15         13.45          0.01
533           16.67          3.08         13.89          0.01
534           16.58          3.15         13.46          0.01
535           17.05          3.17         13.47          0.01
536           16.90          3.09         13.37          0.00
537           17.07          3.17         13.46          0.01
538           16.74          3.09         13.80          0.00
539           16.67          3.18         13.47          1.70
540           16.74          3.58         13.51          0.01
541           17.01          3.11         13.41          0.00
542           17.34          3.18         13.46          0.01
543           16.86          3.10         13.82          0.01
544           16.81          3.20         13.45          0.01
545           17.03          3.10         13.85          0.01
546           16.92          3.18         13.46          0.01
547           16.93          3.09         13.93          0.01
548           17.03          3.19         13.43          0.01
549           17.01          3.53         13.52          1.67
550           16.60          3.11         13.79          0.01
551           16.59          3.18         13.48          0.00
552           16.73          3.08         13.84          0.01
553           17.07          3.18         13.47          0.01
554           16.67          3.09         13.89          0.01
555           16.70          3.17         13.48          0.01
556           16.85          3.09         13.94          0.01
557           16.61          3.17         13.43          0.01
558           17.02          3.18         13.53          0.01
559           16.76          3.11         13.42          2.13
560           16.98          3.17         13.45          0.01
561           16.71          3.08         13.79          0.01
562           17.02          3.16         13.49          0.01
563           16.67          3.08         13.84          0.01
564           16.98          3.17         13.46          0.01
565           16.88          3.08         13.90          0.01
566           16.81          3.16         13.42          0.01
567           16.66          3.57         13.52          0.01
568           16.64          3.12         13.41          0.01
569           16.96          3.18         13.46          1.72
570           16.89          3.08         13.82          0.01
571           17.15          3.19         13.47          0.01
572           16.62          3.09         13.88          0.01
573           16.99          3.18         13.47          0.01
574           16.73          3.09         13.89          0.01
575           16.62          3.17         13.45          0.01
576           16.91          3.09         13.96          0.01
577           17.15          3.18         13.52          0.01
578           17.08          3.58         13.48          0.01
579           16.77          3.13         13.44          1.69
580           17.30          3.20         13.53          0.01
581           16.70          3.10         13.83          0.01
582           16.63          3.21         13.50          0.01
583           16.59          3.10         13.84          0.01
584           16.78          3.21         13.51          0.01
585           16.93          3.11         13.86          0.01
586           16.94          3.21         13.48          0.01
587           17.23          3.11         13.91          0.01
588           17.07          3.22         13.48          0.01
589           16.55          3.11         13.86          1.69
590           16.48          3.16         13.44          0.00
591           17.18          3.18         13.47          0.01
592           16.97          3.10         13.39          0.01
593           17.03          3.20         13.47          0.01
594           16.84          3.10         13.45          0.01
595           17.46          3.19         13.50          0.01
596           16.89          3.10         13.43          0.01
597           17.00          3.21         13.48          0.01
598           16.67          3.11         13.81          0.01
599           17.05          3.22         13.46          1.67
600           16.87          3.08         13.89          0.01
601           16.74          3.19         13.46          0.01
602           16.99          3.10         13.91          0.01
603           16.89          3.19         13.45          0.01
604           16.89          3.09         13.98          0.01
605           17.24          3.20         13.47          0.01
606           17.11          3.09         13.99          0.01
607           16.70          3.20         13.47          0.01
608           16.62          3.10         13.97          0.01
609           16.86          3.20         13.45          1.70
610           17.26          3.21         13.47          0.01
611           16.73          3.10         13.39          0.01
612           17.52          3.21         13.47          0.01
613           16.68          3.11         13.37          0.01
614           17.31          3.21         13.55          0.01
615           16.73          3.11         13.39          0.01
616           16.90          3.22         13.50          0.01
617           16.73          3.12         13.42          0.00
618           16.98          3.22         13.48          0.01
619           16.72          3.12         13.43          2.13
620           16.52          3.18         13.43          0.01
621           17.02          3.09         13.88          0.01
622           16.62          3.19         13.51          0.01
623           16.75          3.10         13.84          0.01
624           16.84          3.20         13.45          0.01
625           16.51          3.09         13.88          0.01
626           16.67          3.21         13.49          0.01
627           16.84          3.10         13.89          0.01
628           17.02          3.22         13.48          0.01
629           16.61          3.10         13.87          1.69
630           16.56          3.17         13.44          0.01
631           16.72          3.08         13.93          0.01
632           16.72          3.17         13.45          0.01
633           16.64          3.09         13.93          0.01
634           16.95          3.19         13.44          0.01
635           16.84          3.10         13.86          0.01
636           16.80          3.18         13.47          0.01
637           16.73          3.10         13.89          0.01
638           16.62          3.19         13.44          0.01
639           17.01          3.11         13.92          1.69
640           16.48          3.16         13.44          0.01
641           16.95          3.08         13.93          0.01
642           17.11          3.17         13.47          0.01
643           16.89          3.09         13.94          0.01
644           17.08          3.18         13.46          0.01
645           16.96          3.09         13.92          0.01
646           16.74          3.17         13.48          0.01
647           16.95          3.10         13.93          0.01
648           17.05          3.19         13.50          0.01
649           16.87          3.11         13.90          1.72
650           17.36          3.17         13.47          0.01
651           16.74          3.08         13.88          0.01
652           16.98          3.16         13.49          0.01
653           17.20          3.09         13.93          0.01
654           16.97          3.17         13.44          0.01
655           16.70          3.11         13.89          0.01
656           16.69          3.17         13.45          0.01
657           16.62          3.09         13.91          0.01
658           16.85          3.18         13.48          0.01
659           16.59          3.10         13.88          1.70
660           16.85          3.16         13.46          0.01
661           16.88          3.08         13.89          0.01
662           16.79          3.17         13.50          0.01
663           16.83          3.10         13.85          0.01
