

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      3.341e+04
Stamps Sum:          3.341e+04
Self Time (Agg.):    2.823


Intervals
---------
exploration ........ 1.623e+04
skill model training  3179
rl training ........ 1.382e+04
logging ............ 175.3


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   16230.60   16.23   17.08   15.86   1,000
skill model training  3179.03    3.18    3.95    3.08   1,000
rl training   13823.40   13.82   14.79   13.62   1,000
logging       175.26    0.18    2.49    0.00     999


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
531           16.22          3.21         13.70          0.01
532           16.11          3.65         13.77          0.01
533           16.11          3.11         13.63          0.00
534           16.81          3.24         13.72          0.01
535           16.31          3.11         14.03          0.01
536           16.48          3.22         13.72          0.01
537           16.27          3.11         14.10          0.01
538           16.30          3.23         13.72          0.01
539           16.39          3.54         13.84          1.71
540           16.47          3.13         14.03          0.01
541           15.98          3.20         13.72          0.01
542           16.44          3.10         14.09          0.01
543           16.20          3.20         13.69          0.01
544           16.26          3.10         14.18          0.01
545           16.48          3.19         13.70          0.01
546           16.36          3.22         13.70          0.01
547           15.96          3.11         13.66          0.00
548           16.68          3.22         13.69          0.01
549           16.14          3.12         14.07          1.72
550           16.27          3.18         13.73          0.01
551           16.30          3.09         14.13          0.01
552           15.96          3.18         13.69          0.01
553           16.83          3.20         13.69          0.01
554           15.99          3.11         13.66          0.00
555           16.46          3.21         13.73          0.01
556           16.44          3.11         14.07          0.00
557           16.39          3.20         13.69          0.01
558           16.45          3.10         14.11          0.01
559           15.98          3.19         13.72          1.72
560           16.82          3.20         13.70          0.01
561           16.45          3.11         13.63          0.00
562           16.49          3.21         13.72          0.01
563           16.03          3.10         14.06          0.01
564           16.28          3.22         13.72          0.01
565           16.24          3.12         14.10          0.01
566           16.44          3.20         13.69          0.01
567           15.98          3.10         14.12          0.01
568           16.25          3.20         13.72          0.01
569           15.95          3.10         14.22          1.73
570           16.29          3.15         13.68          0.01
571           16.52          3.19         13.73          0.01
572           15.95          3.10         14.10          0.00
573           16.22          3.20         13.71          0.01
574           16.00          3.11         14.11          0.01
575           16.35          3.19         13.70          0.01
576           16.05          3.11         14.13          0.01
577           16.39          3.19         13.71          0.01
578           15.98          3.11         14.18          0.01
579           16.22          3.19         13.70          1.70
580           16.31          3.20         13.72          0.01
581           16.01          3.11         13.62          0.00
582           16.38          3.22         13.71          0.01
583           16.41          3.12         14.44          0.01
584           16.22          3.22         13.73          0.01
585           16.46          3.13         14.07          0.01
586           16.10          3.22         13.72          0.01
587           16.28          3.12         14.16          0.01
588           16.04          3.21         13.69          0.01
589           16.03          3.12         14.16          1.73
590           16.20          3.17         13.67          0.00
591           16.40          3.21         13.77          0.01
592           16.02          3.12         13.63          0.01
593           16.70          3.20         13.74          0.01
594           16.23          3.12         13.69          0.00
595           16.37          3.21         13.72          0.01
596           16.33          3.12         14.06          0.01
597           16.21          3.22         13.79          0.01
598           16.11          3.11         14.13          0.01
599           16.22          3.21         13.71          1.73
600           16.23          3.08         14.12          0.01
601           16.03          3.21         13.73          0.01
602           16.39          3.09         14.28          0.01
603           15.92          3.20         13.72          0.01
604           16.24          3.56         13.78          0.01
605           16.07          3.17         13.72          0.01
606           16.06          3.67         13.75          0.01
607           16.32          3.13         13.71          0.01
608           16.62          3.22         13.73          0.01
609           16.46          3.14         13.67          2.19
610           16.21          3.22         13.72          0.01
611           16.02          3.11         14.11          0.01
612           16.09          3.22         13.72          0.01
613           16.31          3.12         14.07          0.01
614           16.30          3.24         13.71          0.01
615           16.37          3.12         14.14          0.01
616           16.19          3.23         13.69          0.01
617           15.98          3.12         14.13          0.01
618           16.03          3.24         13.74          0.01
