

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      2.365e+04
Stamps Sum:          2.365e+04
Self Time (Agg.):    2.549


Intervals
---------
exploration ........ 1.536e+04
skill model training  1276
rl training ........ 6841
logging ............ 172.9


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   15358.71   15.36   15.98   15.02   1,000
skill model training  1276.15    1.28    2.62    1.19   1,000
rl training   6840.94    6.84    8.18    6.72   1,000
logging       172.89    0.17    2.23    0.00     999


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
434           15.19          1.30          6.78          0.00
435           15.11          1.25          6.76          0.00
436           15.36          1.28          6.77          0.00
437           15.17          1.24          6.77          0.00
438           15.17          1.29          7.09          0.00
439           15.27          1.26          6.79          1.60
440           15.09          1.24          7.09          0.00
441           15.17          1.30          6.78          0.00
442           15.43          1.27          7.04          0.00
443           15.30          1.30          6.79          0.00
444           15.26          1.25          6.78          0.00
445           15.36          1.29          6.80          0.00
446           15.52          1.31          6.75          0.00
447           15.12          1.29          7.07          0.00
448           15.36          1.19          6.77          0.00
449           15.35          1.25          6.76          1.93
450           15.39          1.24          6.78          0.00
451           15.15          1.24          6.76          0.00
452           15.68          1.28          6.79          0.00
453           15.17          1.27          6.75          0.00
454           15.19          1.24          7.07          0.00
455           15.36          1.30          6.79          0.00
456           15.16          1.26          6.75          0.00
457           15.54          1.30          6.78          0.00
458           15.57          1.27          6.81          0.00
459           15.61          1.25          6.81          1.63
460           15.34          1.23          6.76          0.00
461           15.59          1.29          6.80          0.00
462           15.46          1.27          6.77          0.00
463           15.42          1.26          7.07          0.00
464           15.34          1.27          6.78          0.00
465           15.12          1.25          6.79          0.00
466           15.32          1.22          6.78          0.00
467           15.42          1.30          6.78          0.00
468           15.24          1.24          7.07          0.00
469           15.41          1.29          6.77          1.61
470           15.05          1.24          7.06          0.00
471           15.26          1.34          6.79          0.00
472           15.32          1.26          6.78          0.00
473           15.67          1.28          6.82          0.00
474           15.36          1.26          6.77          0.00
475           15.34          1.30          7.09          0.00
476           15.48          1.24          6.79          0.00
477           15.38          1.26          6.75          0.00
478           15.56          1.28          6.82          0.00
479           15.18          1.27          6.80          1.64
480           15.46          1.28          6.82          0.00
481           15.61          1.28          6.78          0.00
482           15.42          1.28          7.08          0.00
483           15.12          1.27          6.78          0.00
484           15.54          1.22          6.77          0.00
485           15.52          1.27          6.81          0.00
486           15.16          1.26          6.78          0.00
487           15.41          1.29          7.05          0.00
488           15.08          1.27          6.81          0.00
489           15.44          1.27          6.80          1.63
490           15.75          1.27          6.81          0.00
491           15.31          1.27          6.78          0.00
492           15.32          1.30          7.07          0.00
493           15.17          1.29          6.79          0.00
494           15.11          1.28          6.76          0.00
495           15.43          1.28          6.80          0.00
496           15.61          1.30          6.79          0.00
497           15.32          1.30          7.07          0.00
498           15.57          1.28          6.81          0.00
499           15.50          1.29          6.80          1.64
500           15.55          1.26          6.82          0.00
501           15.17          1.26          6.79          0.00
502           15.20          1.33          7.10          0.00
503           15.16          1.27          6.80          0.00
504           15.46          1.24          6.75          0.00
505           15.41          1.26          6.81          0.00
506           15.23          1.27          6.80          0.00
507           15.21          1.27          7.07          0.00
508           15.44          1.25          6.81          0.00
509           15.30          1.29          6.78          1.66
510           15.81          1.24          6.82          0.00
511           15.52          1.27          6.80          0.00
512           15.56          1.29          7.12          0.00
513           15.40          1.24          6.77          0.00
514           15.16          1.30          6.78          0.00
515           15.38          1.28          6.82          0.00
516           15.45          1.31          6.77          0.00
517           15.49          1.28          7.09          0.00
518           15.28          1.29          6.84          0.00
519           15.22          1.26          6.78          1.61
520           15.58          1.23          6.83          0.00
521           15.53          1.27          6.79          0.00
522           15.11          1.25          7.10          0.00
523           15.31          1.29          6.81          0.00
524           15.42          1.39          6.79          0.00
525           15.39          1.29          7.12          0.00
526           15.22          1.28          6.80          0.00
527           15.19          1.28          6.78          0.00
528           15.54          1.22          6.83          0.00
529           15.57          1.25          6.79          1.62
530           15.04          1.57          6.81          0.00
531           15.29          1.30          6.79          0.00
532           15.27          1.28          6.78          0.00
533           15.67          1.28          6.83          0.00
534           15.18          1.28          6.80          0.00
535           15.40          1.25          7.11          0.00
536           15.18          1.29          6.80          0.00
537           15.33          1.26          6.78          0.00
538           15.18          1.26          7.12          0.00
539           15.51          1.31          6.81          1.63
540           15.04          1.26          6.77          0.00
541           15.70          1.23          6.83          0.00
542           15.34          1.28          6.77          0.00
543           15.35          1.29          7.12          0.00
544           15.25          1.27          6.81          0.00
545           15.42          1.22          6.77          0.00
546           15.64          1.25          6.82          0.00
547           15.55          1.27          6.76          0.00
548           15.54          1.30          6.75          0.00
549           15.52          1.31          6.78          1.65
550           15.46          1.26          6.77          0.00
