

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      2.116e+04
Stamps Sum:          2.116e+04
Self Time (Agg.):    0.9035


Intervals
---------
exploration ........ 8660
skill model training  4798
rl training ........ 7664
logging ............ 37.11


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   8659.58   15.06   15.46   14.73     575
skill model training  4797.98    8.34    9.03    3.54     575
rl training   7664.03   13.33   14.60   13.18     575
logging        37.11    0.06    1.75    0.00     574


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
301           14.93          8.55         13.22          0.00
302           15.03          8.48         13.20          0.00
303           15.03          8.21         13.37          0.00
304           15.28          8.43         13.36          0.00
305           15.14          8.42         13.38          0.00
306           15.27          8.40         13.21          0.00
307           15.03          8.50         13.36          0.00
308           14.94          8.57         13.38          0.00
309           15.25          8.42         13.37          0.00
310           15.34          8.23         13.20          0.00
311           15.20          8.34         13.36          0.00
312           15.21          8.35         13.39          0.00
313           14.84          8.36         13.38          0.00
314           15.21          8.24         13.21          0.00
315           15.03          8.39         13.35          0.00
316           14.89          8.28         13.36          0.00
317           14.84          8.23         13.35          0.00
318           14.85          8.67         13.23          0.00
319           15.36          8.37         13.22          0.00
320           15.37          8.58         13.37          0.00
321           15.25          8.69         13.38          0.00
322           14.87          8.16         13.41          0.00
323           15.26          8.41         13.21          0.00
324           14.96          8.39         13.36          1.52
325           14.84          8.10         13.39          0.00
326           14.96          8.39         13.18          0.00
327           15.32          8.31         13.37          0.00
328           15.01          8.41         13.35          0.00
329           14.90          8.53         13.40          0.00
330           14.89          8.58         13.39          0.00
331           15.05          8.46         13.29          0.00
332           15.39          8.48         13.40          0.00
333           15.30          8.44         13.36          0.00
334           15.12          8.22         13.36          0.00
335           15.21          8.41         13.26          0.00
336           14.94          8.27         13.21          0.00
337           15.23          8.34         13.39          0.00
338           14.88          8.23         13.37          0.00
339           14.85          8.18         13.38          0.00
340           15.23          8.34         13.26          0.00
341           15.35          8.38         13.21          0.00
342           15.36          8.31         13.38          0.00
343           14.95          8.29         13.36          0.00
344           14.86          8.28         13.38          0.00
345           14.83          8.38         13.27          0.00
346           15.35          8.21         13.25          0.00
347           15.19          8.40         13.37          0.00
348           14.86          8.26         13.44          0.00
349           15.10          8.24         13.39          1.55
350           15.23          8.51         13.36          0.00
351           15.08          8.15         13.39          0.00
352           14.87          8.36         13.41          0.00
353           14.85          8.42         13.44          0.00
354           15.08          8.30         13.43          0.00
355           15.08          8.62         13.23          0.00
356           14.97          8.47         13.23          0.00
357           14.97          8.44         13.40          0.00
358           14.89          8.24         13.37          0.00
359           15.28          8.22         13.41          0.00
360           15.14          8.30         13.41          0.00
361           15.14          8.38         13.21          0.00
362           15.05          8.41         13.22          0.00
363           15.24          8.43         13.22          0.00
364           15.23          8.35         13.38          0.00
365           15.17          8.69         13.40          0.00
366           15.09          8.42         13.43          0.00
367           15.26          8.54         13.39          0.00
368           15.41          8.24         13.26          0.00
369           15.01          8.42         13.24          0.00
370           15.41          8.27         13.38          0.00
371           14.89          8.22         13.35          0.00
372           14.84          8.47         13.38          0.00
373           14.85          8.33         13.41          0.00
374           15.00          8.32         13.22          1.72
375           14.89          8.21         13.37          0.00
376           14.91          8.38         13.40          0.00
377           14.94          8.20         13.38          0.00
378           15.12          8.16         13.40          0.00
379           14.91          8.50         13.24          0.00
380           15.22          8.42         13.22          0.00
381           15.02          8.54         13.21          0.00
382           14.97          8.22         13.39          0.00
383           14.85          8.20         13.42          0.00
384           15.16          8.36         13.40          0.00
385           14.84          8.21         13.42          0.00
386           15.11          8.22         13.41          0.00
387           15.40          8.31         13.24          0.00
388           15.28          8.36         13.22          0.00
389           14.99          8.24         13.39          0.00
390           14.87          8.37         13.41          0.00
391           15.24          8.24         13.38          0.00
392           14.84          8.44         13.39          0.00
393           15.28          8.47         13.41          0.00
394           15.24          8.49         13.25          0.00
395           15.11          8.52         13.21          0.00
396           15.01          8.36         13.27          0.00
397           15.23          8.27         13.38          0.00
398           15.12          8.36         13.38          0.00
399           15.07          8.36         13.39          1.58
400           15.21          8.29         13.24          0.00
401           15.05          8.21         13.20          0.00
402           14.99          8.53         13.38          0.00
403           15.26          8.32         13.40          0.00
404           15.22          8.23         13.39          0.00
405           15.04          8.27         13.40          0.00
406           14.89          8.23         13.39          0.00
407           15.10          8.20         13.41          0.00
408           15.29          8.44         13.42          0.00
409           14.87          8.37         13.25          0.00
410           15.01          8.44         13.22          0.00
411           15.26          8.54         13.24          0.00
412           15.04          8.24         13.23          0.00
413           15.24          8.41         13.42          0.00
414           15.29          8.44         13.45          0.00
415           15.10          8.20         13.46          0.00
416           15.25          8.48         13.41          0.00
417           15.12          8.26         13.42          0.00
418           14.92          8.29         13.43          0.00
